-0.11949,-0.24143,-0.96303
-0.14947,-0.29962,-0.94228
-0.10864,-0.35667,-0.92789
-0.04907,-0.24373,-0.9686
-0.079086,-0.3011,-0.95031
0.021121,-0.24338,-0.9697
-0.0092246,-0.30309,-0.95292
0.090043,-0.2399,-0.96661
0.058575,-0.30326,-0.95111
0.1262,-0.29704,-0.94649
-0.22424,-0.18226,-0.95734
-0.25765,-0.2394,-0.93611
-0.18758,-0.24044,-0.95237
-0.15667,-0.17784,-0.97151
-0.08881,-0.18362,-0.97898
-0.018218,-0.18488,-0.98259
0.054661,-0.18283,-0.98162
0.15598,-0.23012,-0.96058
0.12439,-0.17324,-0.97699
0.19423,-0.16134,-0.9676
0.21767,-0.2261,-0.94947
0.26776,-0.17616,-0.94724
-0.2606,-0.12609,-0.95718
-0.33481,-0.12412,-0.93407
-0.2955,-0.18128,-0.93799
-0.19521,-0.11713,-0.97374
-0.12345,-0.11663,-0.98547
-0.060272,-0.12471,-0.99036
0.013188,-0.12764,-0.99173
0.08116,-0.1177,-0.98973
0.14761,-0.10635,-0.98331
0.20854,-0.0853,-0.97429
0.25577,-0.12291,-0.95889
-0.23492,-0.055802,-0.97041
-0.29579,-0.074948,-0.95231
-0.15909,-0.060545,-0.98541
-0.089923,-0.048589,-0.99476
-0.029277,-0.073058,-0.9969
0.03626,-0.061621,-0.99744
0.1011,-0.04974,-0.99363
0.16403,-0.033339,-0.98589
0.23061,-0.018636,-0.97287
0.28137,-0.067367,-0.95723
-0.24817,0.020987,-0.96849
-0.30097,-0.014112,-0.95353
-0.19345,-0.0062029,-0.98109
-0.13143,0.0083164,-0.99129
-0.071942,0.028624,-0.997
-0.02108,-0.011722,-0.99971
0.047477,0.004252,-0.99886
0.11398,0.019414,-0.99329
0.18104,0.034413,-0.98287
0.29559,-0.001409,-0.95531
0.24643,0.050185,-0.96786
0.35709,0.011336,-0.934
-0.24262,0.091017,-0.96584
-0.30592,0.054239,-0.95051
-0.18532,0.060513,-0.98081
-0.12406,0.080188,-0.98903
